,id_fechou_probs,id_fechou
225,0.9149349870229826,1
226,0.26360329248388126,0
227,0.6786124090703967,1
228,0.23195563245176523,0
229,0.49515802202927905,0
230,-0.02824619505676773,0
231,0.15812326807691368,0
232,0.9819274271088119,1
233,0.1389811769293658,0
234,0.6261596332430888,1
235,0.36172160064520864,0
236,0.07171616183785717,0
237,0.17061467304697836,0
238,0.31103487920753414,0
239,0.7531631974351927,1
240,0.5818527063926379,1
241,0.29897411092972365,0
242,0.20149447900283418,0
243,0.2857018694438386,0
244,0.6823756671987969,1
245,0.6342807211381286,1
246,0.3567656842908852,0
247,0.33173140946282254,0
248,0.1554538716880604,0
249,0.6480226898540907,1
250,0.3985282527383233,0
251,0.5821906208063974,1
252,0.5318231688718122,1
253,0.710380092447634,1
254,0.6305305191820039,1
255,0.22387250966235026,0
256,0.6633025463569701,1
257,0.4618742115127605,0
258,0.2656294052905459,0
259,0.382100567286118,0
260,0.29001067205708164,0
261,0.5040166578954937,1
262,0.5149460978257713,1
263,0.4907448331539238,0
264,0.34618413463324205,0
265,0.18282065073306764,0
266,0.14396534784560722,0
267,0.4733789205672275,0
268,0.4147149636348558,0
269,0.3291612153852048,0
270,0.8316968462623122,1
271,0.7293630394836788,1
272,0.13700939060899697,0
273,0.3309718421710241,0
274,0.9342535965234042,1
275,0.42817922639870987,0
276,0.5991820214407375,1
277,0.40425002223512685,0
278,0.38086805312119754,0
279,0.939970881236643,1
280,0.2477127251009287,0
281,-0.001159706601440491,0
282,0.19950693963401328,0
283,0.6789688711164896,1
284,0.4477426463750184,0
285,0.48867288501367084,0
286,0.853287408975419,1
287,0.7608739206059216,1
288,0.6036175652170618,1
289,0.18308645140484364,0
290,0.2464847924642654,0
291,0.4650192115542426,0
292,0.31566301807563646,0
293,0.35766825425055726,0
294,0.3525797030973899,0
295,0.35493916740646314,0
296,0.18172904846232463,0
297,0.23961406077975828,0
298,0.7472383533520706,1
299,-0.03669428819357684,0
300,0.49359473168888207,0
301,0.41361549571023104,0
302,0.5212766761280629,1
303,0.4500153703466179,0
304,0.3443491556556091,0
305,0.36029046731513203,0
306,0.8501984663300166,1
307,0.4515288247901974,0
308,0.04340932862032537,0
309,0.2721914739991863,0
310,0.1559278775794149,0
311,0.7865791907046413,1
312,0.6093268469509067,1
313,0.2349873770788947,0
314,0.4534699514003727,0
315,0.5030933940963036,1
316,0.4807988521945517,0
317,0.10070588516451007,0
318,0.7824546723456915,1
319,0.26727348167146325,0
320,0.3639410612495352,0
321,0.29504717157559274,0
322,0.37129694148945774,0
323,0.4761637482401811,0
324,0.5384759813084097,1
325,0.3566444566861636,0
326,0.0022793956780809976,0
327,0.18595570003010803,0
328,0.4117925787171041,0
329,0.5424606707612072,1
330,0.025997537872798404,0
331,0.18891327776075645,0
332,0.6162865285685524,1
333,0.33172760079097785,0
334,0.23518532207640833,0
335,0.44302453898267374,0
336,0.5333288032545863,1
337,0.3237549115833947,0
338,0.46046704998557514,0
339,0.5514998557958266,1
340,0.5157915265481379,1
341,0.12324503970248801,0
342,0.5816696270660022,1
343,1.0638500166348117,1
344,0.43375314063844483,0
345,0.7078767960766887,1
346,0.1984200604661151,0
347,0.6559603505008195,1
348,0.5106079583942558,1
349,0.8085008211152833,1
350,0.35467737019386053,0
351,0.39410550253188,0
352,0.568872012733762,1
353,0.5568611786169237,1
354,0.6840433559315382,1
355,0.05602344915468915,0
356,0.2555675515326149,0
357,0.11876421970527029,0
358,0.1413989848347158,0
359,0.3026202295476085,0
360,0.354464054904323,0
361,0.4260414169929103,0
362,0.5011360029703478,1
363,0.309570003904456,0
364,0.1550001432579189,0
365,0.15806503448980153,0
366,0.41169039482097997,0
367,0.8152799957610548,1
368,0.5282062130825059,1
369,0.09580322054719975,0
370,0.5234837090179497,1
371,0.0112911384033762,0
372,0.6743268275927672,1
373,0.4704212492873922,0
374,0.3101011404418559,0
375,0.5819954844247183,1
376,0.7446698786574856,1
377,0.2981112208143126,0
378,0.16283941286392872,0
379,0.37071051888532447,0
380,0.6862647146099577,1
381,0.68216576611313,1
382,0.7371991460502585,1
383,0.4116781352429712,0
384,0.7105321429777728,1
385,0.601403739562542,1
386,0.5006402745782591,1
387,0.3658971604525023,0
388,0.2580685496285494,0
389,0.6729118025159371,1
390,0.7989429724172292,1
391,0.645033758244518,1
392,0.17410550285439408,0
393,0.6309258215267004,1
394,0.5684812774239106,1
395,0.17524742415613576,0
396,0.3104048608105884,0
397,0.3581059513670965,0
398,0.4719655000507373,0
399,0.612076724409746,1
400,0.46828022352362436,0
401,0.6334951845332544,1
402,0.3543364851009269,0
403,0.4462338839736619,0
404,0.47025576516193646,0
405,0.3985765809227881,0
406,0.4656980143648349,0
407,0.23351901690341312,0
408,0.5219754561118539,1
409,0.7937950785135561,1
410,0.3232597312837944,0
411,0.4200936071694835,0
412,0.8940603569628207,1
413,0.752170729817067,1
414,0.3029378329728134,0
415,0.3668722733694618,0
416,0.6048095955198612,1
417,0.7320914589003333,1
418,0.22344072358230924,0
419,0.5886682550370997,1
420,0.30064186182361863,0
421,0.4329239363293672,0
422,0.21331258305264267,0
423,0.02521415987302178,0
424,0.374157313645161,0
425,0.12227582878693916,0
426,0.6761876289158691,1
427,0.5586088734203496,1
428,0.45628111868978916,0
429,0.7946671090353288,1
430,0.691731658353904,1
431,0.5788942525349541,1
432,0.3765715682912696,0
433,0.20200231867393675,0
434,0.7640050188319747,1
435,0.3910488061641014,0
436,0.4158849254268057,0
437,0.15660652211997012,0
438,0.31186025449990795,0
439,0.5317954953453982,1
440,0.9951512890545477,1
441,0.7065844754918196,1
442,0.40266691582892383,0
443,0.4862408067386732,0
444,0.30501672108629707,0
445,0.9691460463604109,1
446,0.8415954252463325,1
447,0.512512189096294,1
448,0.7733487841841917,1
449,0.03940942017825749,0
450,0.1561923904450842,0
451,0.590624964501363,1
452,0.6171194719393714,1
453,0.6720207317007575,1
454,0.37296154063542136,0
455,0.5957260070620575,1
456,0.7511043699415537,1
457,0.7724917337172825,1
458,0.5556368257385728,1
459,0.21788315674127956,0
460,0.30703522171854253,0
461,0.7314704084217285,1
462,0.7602364401680308,1
463,0.3556744405408448,0
464,0.4866003954434781,0
465,0.2825673869007075,0
466,0.3330542232042928,0
467,0.6117067322489259,1
468,0.6265328837708886,1
469,0.43720689340370245,0
470,0.4125815619193812,0
471,0.24239554382900175,0
472,0.39803005133784153,0
473,0.3983204022803273,0
474,0.48833933130163976,0
475,0.507304152140697,1
476,0.5998746181189538,1
477,0.7192305575168568,1
478,0.5578369513977937,1
479,1.183810774698054,1
480,0.5338816632155443,1
481,0.40935104397500754,0
482,0.15041405270275232,0
483,0.7756036133317064,1
484,0.26119953911541705,0
485,0.556631107248203,1
486,0.5546823707790427,1
487,0.8509083362119738,1
488,0.3159805048029405,0
489,0.24567791899417674,0
490,0.7622523811576143,1
491,0.321859947079153,0
492,0.7105413235130024,1
493,0.4340094289598834,0
494,0.3783912238059285,0
495,0.6387439826647112,1
496,0.5238350048597679,1
497,0.40377180872007173,0
498,0.6110278074657778,1
499,0.9117544054950903,1
500,0.33831182825725603,0
501,0.16682458930875993,0
502,0.11732756997901012,0
503,0.6325853612434107,1
504,0.29746757985681627,0
505,0.5247895140729711,1
506,0.21980255379440355,0
507,0.5506591191346607,1
508,0.40409237413034116,0
509,0.06528375198607628,0
510,0.5639445198457411,1
511,0.1361624369545888,0
512,0.46922524436092944,0
513,0.290198715302319,0
514,0.3367447421811651,0
515,0.7652788922491413,1
516,0.37521544572861554,0
517,0.7302860000878133,1
518,0.5055641015506086,1
519,0.22972803683701123,0
520,0.5161284605860296,1
521,0.7785048159476415,1
522,0.36562192105049335,0
523,0.4544693546545275,0
524,0.5654857397662056,1
525,0.24648908363415445,0
526,0.7395014326418965,1
527,0.6342877744593884,1
528,0.507990383738361,1
529,0.7306823739142518,1
530,0.32534632286549625,0
531,0.26400569630751664,0
532,0.3758193492622669,0
533,0.46479877597158886,0
534,0.4098199834819704,0
535,0.325252769968878,0
536,0.24970773344232988,0
537,0.6623071844560454,1
538,0.6377144691404889,1
539,0.6281560353015145,1
540,0.5029267817592227,1
541,0.35940320029890976,0
542,0.3487318970544216,0
543,0.5583667262920415,1
544,0.34302643766177,0
545,0.7348739788937715,1
546,0.9981307335026526,1
547,0.7740046751186913,1
548,0.48586310365811,0
549,1.0757638002419974,1
550,0.19112029639761802,0
551,0.44847396932144357,0
552,0.6485922770445122,1
553,0.5111031216679516,1
554,0.43829086196224093,0
555,0.39282241724998934,0
556,0.08137122830789378,0
557,0.10223526780209569,0
558,0.6080524346219758,1
559,0.2727263586934764,0
560,0.6169912337744231,1
561,0.5208043362704208,1
562,0.39711308543340174,0
563,0.7870326292752862,1
564,0.5016014177930687,1
565,0.5208371665583981,1
566,0.12246067419231066,0
567,0.3378789773046887,0
568,0.6515823199222386,1
569,0.38015073052747206,0
570,0.30422297994027836,0
571,0.6364996842276012,1
572,0.550743178988336,1
573,0.5862873984292452,1
574,0.8190442013720518,1
575,0.32686573541096764,0
576,0.25290221330037416,0
577,0.28671832103790673,0
578,0.44265997755561876,0
579,0.6943582166220051,1
580,0.7790186500334506,1
581,0.9443888241343666,1
582,0.8981932329342147,1
583,0.30296681083508,0
584,0.2639531686121309,0
585,0.5748685717595077,1
586,0.47911948756965644,0
587,0.6902205424971717,1
588,0.1863220956740793,0
589,0.720701009863881,1
590,0.37826808283784336,0
591,0.5762154105858004,1
592,0.5403138353506477,1
593,0.7034826407766406,1
594,0.2691234629032024,0
595,0.7619532281748114,1
596,0.24030098419368504,0
597,0.9522718060125688,1
598,0.8369414382918856,1
599,0.5353071769080945,1
600,0.7717356443781512,1
601,0.36732492133301475,0
602,0.47729167871945843,0
603,0.3891400468051648,0
604,0.43673304254567635,0
605,0.36694045958211086,0
606,0.722431331650223,1
607,0.578401260759798,1
608,0.4118297080843102,0
609,0.2287486894424727,0
610,0.6762822696925349,1
611,0.2904456245419306,0
612,0.37720222368883316,0
